name,config_size,event_name,counter,run_time,time_enabled,run_time_enabled
delannoy_tab,21,cycles,324629,559287,100,00
delannoy_tab,22,cycles,320963,538664,100,00
delannoy_tab,13,cycles,325312,571626,100,00
delannoy_tab,14,cycles,319795,546762,100,00
delannoy_tab,15,cycles,325304,567001,100,00
delannoy_tab,16,cycles,318184,544213,100,00
delannoy_tab,17,cycles,320119,562463,100,00
delannoy_tab,18,cycles,321627,565177,100,00
delannoy_tab,19,cycles,321037,546196,100,00
delannoy_tab,20,cycles,319105,548819,100,00
delannoy_tab,21,cycles,315902,549575,100,00
delannoy_tab,22,cycles,320741,547808,100,00
delannoy_tab,13,cycles,319546,543537,100,00
delannoy_tab,14,cycles,321399,555888,100,00
delannoy_tab,15,cycles,318969,540262,100,00
delannoy_tab,16,cycles,319632,555046,100,00
delannoy_tab,17,cycles,315907,556599,100,00
delannoy_tab,18,cycles,319670,565484,100,00
delannoy_tab,19,cycles,319013,539440,100,00
delannoy_tab,20,cycles,324687,554873,100,00
delannoy_tab,21,cycles,322222,560803,100,00
delannoy_tab,22,cycles,316875,533224,100,00
delannoy_tab,13,cycles,323770,565493,100,00
delannoy_tab,14,cycles,319980,543032,100,00
delannoy_tab,15,cycles,320105,557716,100,00
delannoy_tab,16,cycles,320000,543051,100,00
delannoy_tab,17,cycles,316069,540272,100,00
delannoy_tab,18,cycles,324499,567220,100,00
delannoy_tab,19,cycles,320454,540829,100,00
delannoy_tab,20,cycles,325879,566350,100,00
delannoy_tab,21,cycles,316379,542598,100,00
delannoy_tab,22,cycles,322417,561546,100,00
delannoy_tab,13,cycles,315124,542356,100,00
delannoy_tab,14,cycles,316771,539064,100,00
delannoy_tab,15,cycles,317481,547930,100,00
delannoy_tab,16,cycles,322886,542360,100,00
delannoy_tab,17,cycles,320891,562019,100,00
delannoy_tab,18,cycles,322356,560441,100,00
delannoy_tab,19,cycles,323264,550419,100,00
delannoy_tab,20,cycles,386051,619545,100,00
delannoy_tab,21,cycles,481356,654479,100,00
delannoy_tab,22,cycles,324811,596785,100,00
delannoy_tab,13,cycles,324206,566367,100,00
delannoy_tab,14,cycles,324539,562494,100,00
delannoy_tab,15,cycles,321595,574848,100,00
delannoy_tab,16,cycles,325322,564203,100,00
delannoy_tab,17,cycles,322481,567848,100,00
delannoy_tab,18,cycles,323122,543820,100,00
delannoy_tab,19,cycles,328745,552238,100,00
delannoy_tab,20,cycles,324429,563943,100,00
delannoy_tab,21,cycles,319342,550382,100,00
delannoy_tab,22,cycles,322476,559337,100,00
delannoy_tab,13,cycles,420401,598810,100,00
delannoy_tab,14,cycles,318455,553460,100,00
delannoy_tab,15,cycles,319425,579143,100,00
delannoy_tab,16,cycles,370060,615973,100,00
delannoy_tab,17,cycles,320799,551094,100,00
delannoy_tab,18,cycles,323282,544507,100,00
delannoy_tab,19,cycles,322313,540789,100,00
delannoy_tab,20,cycles,428186,679520,100,00
delannoy_tab,21,cycles,330746,569009,100,00
delannoy_tab,22,cycles,326866,563137,100,00
delannoy_tab,13,cycles,321418,549043,100,00
delannoy_tab,14,cycles,321118,554371,100,00
delannoy_tab,15,cycles,327913,581885,100,00
delannoy_tab,16,cycles,322000,571559,100,00
delannoy_tab,17,cycles,321667,538281,100,00
delannoy_tab,18,cycles,324934,557246,100,00
delannoy_tab,19,cycles,317405,556580,100,00
delannoy_tab,20,cycles,322354,551736,100,00
delannoy_tab,21,cycles,324115,565033,100,00
delannoy_tab,22,cycles,319116,565505,100,00
delannoy_tab,13,cycles,373886,604269,100,00
delannoy_tab,14,cycles,325172,559762,100,00
delannoy_tab,15,cycles,324539,563913,100,00
delannoy_tab,16,cycles,317456,539082,100,00
delannoy_tab,17,cycles,323004,560053,100,00
delannoy_tab,18,cycles,317524,535400,100,00
delannoy_tab,19,cycles,326369,558936,100,00
delannoy_tab,20,cycles,322599,566135,100,00
delannoy_tab,21,cycles,327593,566171,100,00
delannoy_tab,22,cycles,330303,581511,100,00
delannoy_tab,13,cycles,321829,538954,100,00
delannoy_tab,14,cycles,325606,553062,100,00
delannoy_tab,15,cycles,319366,537574,100,00
delannoy_tab,16,cycles,317374,540586,100,00
delannoy_tab,17,cycles,401965,593326,100,00
delannoy_tab,18,cycles,400662,591403,100,00
delannoy_tab,19,cycles,417045,633803,100,00
delannoy_tab,20,cycles,316735,539455,100,00
delannoy_tab,21,cycles,319820,560298,100,00
delannoy_tab,22,cycles,325443,557536,100,00
delannoy_tab,13,cycles,325155,569583,100,00
delannoy_tab,14,cycles,322391,574265,100,00
delannoy_tab,15,cycles,323693,548653,100,00
delannoy_tab,16,cycles,322171,556645,100,00
delannoy_tab,17,cycles,321963,542060,100,00
delannoy_tab,18,cycles,320962,557867,100,00
delannoy_tab,19,cycles,318393,558161,100,00
delannoy_tab,20,cycles,320913,539483,100,00
delannoy_tab,21,cycles,322612,538740,100,00
delannoy_tab,22,cycles,323894,542920,100,00
delannoy_tab,13,cycles,323045,541886,100,00
delannoy_tab,14,cycles,318512,553744,100,00
delannoy_tab,15,cycles,319080,538960,100,00
delannoy_tab,16,cycles,325746,568011,100,00
delannoy_tab,17,cycles,319784,558718,100,00
delannoy_tab,18,cycles,317260,536010,100,00
delannoy_tab,19,cycles,317601,550721,100,00
delannoy_tab,20,cycles,318685,561068,100,00
delannoy_tab,21,cycles,324006,556349,100,00
delannoy_tab,22,cycles,319269,538480,100,00
delannoy_tab,13,cycles,320535,538182,100,00
delannoy_tab,14,cycles,328490,565826,100,00
delannoy_tab,15,cycles,319588,561697,100,00
delannoy_tab,16,cycles,319376,550808,100,00
delannoy_tab,17,cycles,320899,550802,100,00
delannoy_tab,18,cycles,320692,542805,100,00
delannoy_tab,19,cycles,321005,555773,100,00
delannoy_tab,20,cycles,316373,567848,100,00
delannoy_tab,21,cycles,322155,551010,100,00
delannoy_tab,22,cycles,319690,555392,100,00
delannoy_tab,13,cycles,313325,529391,100,00
delannoy_tab,14,cycles,317544,557114,100,00
delannoy_tab,15,cycles,314702,546965,100,00
delannoy_tab,16,cycles,315463,554189,100,00
delannoy_tab,17,cycles,319223,560325,100,00
delannoy_tab,18,cycles,322778,564113,100,00
delannoy_tab,19,cycles,321590,538288,100,00
delannoy_tab,20,cycles,320772,573306,100,00
delannoy_tab,21,cycles,317645,548456,100,00
delannoy_tab,22,cycles,313491,556276,100,00
delannoy_tab,13,cycles,321661,547120,100,00
delannoy_tab,14,cycles,315575,536543,100,00
delannoy_tab,15,cycles,317279,550777,100,00
delannoy_tab,16,cycles,317869,541735,100,00
delannoy_tab,17,cycles,314430,532355,100,00
delannoy_tab,18,cycles,318789,555373,100,00
delannoy_tab,19,cycles,319513,559223,100,00
delannoy_tab,20,cycles,319045,554302,100,00
delannoy_tab,21,cycles,324925,550704,100,00
delannoy_tab,22,cycles,316942,558992,100,00
delannoy_tab,13,cycles,320172,557438,100,00
delannoy_tab,14,cycles,321931,555976,100,00
delannoy_tab,15,cycles,318547,534981,100,00
delannoy_tab,16,cycles,318720,560714,100,00
delannoy_tab,17,cycles,323454,570729,100,00
